"Cuntrycd","Stkcd","Stknme","Conme","Conme_en","Indcd","Indnme","Nindcd","Nindnme","Nnindcd","Nnindnme","Estbdt","Listdt","Favaldt","Curtrd","Ipoprm","Ipoprc","Ipocur","Nshripo","Parvcur","Ipodt","Parval","Sctcd","Statco","Crcd","Statdt","Commnt","Markettype","PROVINCE","PROVINCECODE","CITY","CITYCODE","OWNERSHIPTYPE","OWNERSHIPTYPECODE"
"10","002159","三特索道","武汉三特索道集团股份有限公司","Wuhan Sante Cableway Group Co., Ltd.","0002","公用事业","K01","公共设施服务业","N78","公共设施管理业","1989-09-05","2007-08-17","2007-08-17","CNY","4.6800","5.6800","CNY","30000","CNY","2007-08-06","1.000","2","A","","2021-08-27","","4","湖北省","420000","武汉市","420100","国营或国有控股","P0301"
"10","002160","常铝股份","江苏常铝铝业集团股份有限公司","Jiangsu Alcha Aluminum Co., Ltd.","0005","工业","C67","有色金属冶炼及压延加工业","C32","有色金属冶炼及压延加工业","2004-06-02","2007-08-21","2007-08-21","CNY","5.9800","6.9800","CNY","42500","CNY","2007-08-07","1.000","2","A","","2021-11-29","","4","江苏省","320000","常熟市","320581","私营企业","P0306"
"10","002161","远望谷","深圳市远望谷信息技术股份有限公司","Invengo Information Technology Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","2003-12-10","2007-08-21","2007-08-21","CNY","12.3000","13.3000","CNY","16100","CNY","2007-08-07","1.000","2","A","","2021-08-27","","4","广东省","440000","深圳市","440300","私营企业","P0306"
"10","002162","悦心健康","上海悦心健康集团股份有限公司","Shanghai Everjoy Health Group Co., Ltd.","0005","工业","C61","非金属矿物制品业","C30","非金属矿物制品业","2002-01-15","2007-08-23","2007-08-23","CNY","4.0800","5.0800","CNY","95000","CNY","2007-08-07","1.000","2","A","","2021-08-27","","4","上海市","310000","上海市","310000","中外合资","P0303"
"10","002163","海南发展","海控南海发展股份有限公司","Hainan Development Holdings NanhaiCo.,Ltd.","0004","综合","E05","装修装饰业","E50","建筑装饰和其他建筑业","1995-06-22","2007-08-23","2007-08-23","CNY","7.1500","8.1500","CNY","34000","CNY","2007-08-09","1.000","2","A","","2021-08-27","","4","广东省","440000","深圳市","440300","国营或国有控股","P0301"
"10","002164","宁波东力","宁波东力股份有限公司","Ningbo Donly Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","2006-01-20","2007-08-23","2007-08-23","CNY","7.2000","8.2000","CNY","30000","CNY","2007-08-08","1.000","2","A","","2021-08-27","","4","浙江省","330000","宁波市","330200","私营企业","P0306"
"10","002165","红宝丽","红宝丽集团股份有限公司","Hongbaoli Group Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","1994-06-23","2007-09-13","2007-09-13","CNY","11.0900","12.0900","CNY","19000","CNY","2007-08-27","1.000","2","A","","2021-08-27","","4","江苏省","320000","南京市","320100","私营企业","P0306"
"10","002166","莱茵生物","桂林莱茵生物科技股份有限公司","Guilin Layn Natural Ingredients Corp.","0005","工业","C81","医药制造业","C27","医药制造业","2004-12-16","2007-09-13","2007-09-13","CNY","8.8900","9.8900","CNY","16500","CNY","2007-09-03","1.000","2","A","","2021-08-27","","4","广西壮族自治区","450000","桂林市","450300","私营企业","P0306"
"10","002167","东方锆业","广东东方锆业科技股份有限公司","Guangdong Orient Zirconic Ind Sci & Tech Co., Ltd.","0005","工业","C67","有色金属冶炼及压延加工业","C32","有色金属冶炼及压延加工业","2000-09-26","2007-09-13","2007-09-13","CNY","7.9100","8.9100","CNY","12500","CNY","2007-09-03","1.000","2","A","","2021-08-27","","4","广东省","440000","汕头市","440500","国营或国有控股","P0301"
"10","002168","惠程科技","深圳市惠程信息科技股份有限公司","Shenzhen Hifuture Information Technology Co., Ltd.","0002","公用事业","G87","计算机应用服务业","I64","互联网和相关服务","2003-01-06","2007-09-19","2007-09-19","CNY","18.1300","19.1300","CNY","13000","CNY","2007-09-07","1.000","2","A","","2021-08-27","","4","广东省","440000","深圳市","440300","私营企业","P0306"
"10","002169","智光电气","广州智光电气股份有限公司","Guangzhou Zhiguang Electric Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","2005-12-21","2007-09-19","2007-09-19","CNY","8.3100","9.3100","CNY","18000","CNY","2007-09-07","1.000","2","A","","2021-08-27","","4","广东省","440000","广州市","440100","私营企业","P0306"
"10","002170","芭田股份","深圳市芭田生态工程股份有限公司","Shenzhen Batian Ecotypic Engineering Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","2001-07-25","2007-09-19","2007-09-19","CNY","9.1600","10.1600","CNY","24000","CNY","2007-09-07","1.000","2","A","","2021-08-27","","4","广东省","440000","深圳市","440300","私营企业","P0306"
"10","002171","楚江新材","安徽楚江科技新材料股份有限公司","Anhui Truchum Advanced Materials & Technology Co., Ltd.","0005","工业","C67","有色金属冶炼及压延加工业","C32","有色金属冶炼及压延加工业","2002-10-10","2007-09-21","2007-09-21","CNY","10.6600","11.6600","CNY","35000","CNY","2007-09-10","1.000","2","A","","2021-08-27","","4","安徽省","340000","芜湖市","340200","私营企业","P0306"
"10","002172","澳洋健康","江苏澳洋健康产业股份有限公司","Jiangsu Aoyang Health Industry Co., Ltd.","0005","工业","C47","化学纤维制造业","C28","化学纤维制造业","2001-10-22","2007-09-21","2007-09-21","CNY","13.8500","14.8500","CNY","44000","CNY","2007-09-10","1.000","2","A","","2021-08-27","","4","江苏省","320000","苏州市","320500","私营企业","P0306"
"10","002173","创新医疗","创新医疗管理股份有限公司","Innovation Medical Management Co., Ltd.","0002","公用事业","K37","卫生、保健、护理服务业","Q83","卫生","2003-09-30","2007-09-25","2007-09-25","CNY","10.3000","11.3000","CNY","17000","CNY","2007-09-17","1.000","2","A","","2021-08-27","","4","浙江省","330000","绍兴市","330600","私营企业","P0306"
"10","002174","游族网络","游族网络股份有限公司","Youzu Interactive Co., Ltd.","0002","公用事业","G87","计算机应用服务业","I64","互联网和相关服务","1995-09-22","2007-09-25","2007-09-25","CNY","4.6800","5.6800","CNY","21000","CNY","2007-09-17","1.000","2","A","","2021-08-27","","4","福建省","350000","泉州市","350500","私营企业","P0306"
"10","002175","*ST 东网","东方时代网络传媒股份有限公司","Oriental Times Media Corporation","0005","工业","C78","仪器仪表及文化、办公用机械制造业","C40","仪器仪表制造业","2001-12-29","2007-10-12","2007-10-12","CNY","10.0900","11.0900","CNY","14500","CNY","2007-09-24","1.000","2","A","","2021-08-27","","4","广西壮族自治区","450000","桂林市","450300","私营企业","P0306"
"10","002176","江特电机","江西特种电机股份有限公司","Jiangxi Special Electrical Motor Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1991-11-26","2007-10-12","2007-10-12","CNY","10.8000","11.8000","CNY","17000","CNY","2007-09-24","1.000","2","A","","2021-08-27","","4","江西省","360000","宜春市","360900","私营企业","P0306"
"10","002177","御银股份","广州御银科技股份有限公司","Guangzhou KingTeller Technology Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","2001-04-26","2007-11-01","2007-11-01","CNY","12.7900","13.7900","CNY","19000","CNY","2007-10-22","1.000","2","A","","2021-08-27","","4","广东省","440000","广州市","440100","私营企业","P0306"
"10","002178","延华智能","上海延华智能科技(集团)股份有限公司","Shanghai Yanhua Smartech Group Co., Ltd.","0002","公用事业","K20","专业、科研服务业","M74","专业技术服务业","2006-11-02","2007-11-01","2007-11-01","CNY","6.8900","7.8900","CNY","20000","CNY","2007-10-22","1.000","2","A","","2021-08-27","","4","上海市","310000","上海市","310000","私营企业","P0306"
"10","002179","中航光电","中航光电科技股份有限公司","AVIC Jonhon Optronic Technology Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","2002-12-31","2007-11-01","2007-11-01","CNY","15.1900","16.1900","CNY","30000","CNY","2007-10-18","1.000","2","A","","2021-08-27","","4","河南省","410000","洛阳市","410300","国营或国有控股","P0301"
"10","002180","纳思达","纳思达股份有限公司","Ninestar Corporation","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","2004-08-18","2007-11-13","2007-11-13","CNY","12.8800","13.8800","CNY","14000","CNY","2007-10-29","1.000","2","A","","2021-08-27","","4","广东省","440000","珠海市","440400","私营企业","P0306"
"10","002181","粤传媒","广东广州日报传媒股份有限公司","Guangdong Guangzhou Daily Media Co., Ltd.","0002","公用事业","K99","其他社会服务业","L72","商务服务业","1992-12-28","2007-11-16","2007-11-16","CNY","6.4900","7.4900","CNY","70000","CNY","2007-11-05","1.000","2","A","","2021-08-27","","4","广东省","440000","广州市","440100","国营或国有控股","P0301"
"10","002182","云海金属","南京云海特种金属股份有限公司","Nanjing Yunhai Special Metals Co., Ltd.","0005","工业","C67","有色金属冶炼及压延加工业","C32","有色金属冶炼及压延加工业","1993-11-30","2007-11-13","2007-11-13","CNY","9.7900","10.7900","CNY","48000","CNY","2007-10-31","1.000","2","A","","2021-08-27","","4","江苏省","320000","南京市","320100","私营企业","P0306"
"10","002183","怡亚通","深圳市怡亚通供应链股份有限公司","Eternal Asia Supply Chain Management Ltd.","0002","公用事业","K99","其他社会服务业","L72","商务服务业","2004-03-30","2007-11-13","2007-11-13","CNY","23.8900","24.8900","CNY","31000","CNY","2007-10-31","1.000","2","A","","2021-08-27","","4","广东省","440000","深圳市","440300","私营企业","P0306"
"10","002184","海得控制","上海海得控制系统股份有限公司","Shanghai Hi-tech Control System Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","2000-04-26","2007-11-16","2007-11-16","CNY","11.9000","12.9000","CNY","28000","CNY","2007-11-05","1.000","2","A","","2021-08-27","","4","上海市","310000","上海市","310000","私营企业","P0306"
"10","002185","华天科技","天水华天科技股份有限公司","Tianshui Huatian Technology Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","2003-12-25","2007-11-20","2007-11-20","CNY","9.5500","10.5500","CNY","44000","CNY","2007-11-06","1.000","2","A","","2021-08-27","","4","甘肃省","620000","天水市","620500","私营企业","P0306"
"10","002186","全聚德","中国全聚德(集团)股份有限公司","China Quanjude (Group) Co., Ltd.","0006","商业","K30","餐饮业","H62","餐饮业","1994-06-16","2007-11-20","2007-11-20","CNY","10.3900","11.3900","CNY","36000","CNY","2007-11-05","1.000","2","A","","2021-08-27","","4","北京市","110000","北京市","110000","国营或国有控股","P0301"
"10","002187","广百股份","广州市广百股份有限公司","Guangzhou Grandbuy Co., Ltd.","0006","商业","H11","零售业","F52","零售业","2002-04-30","2007-11-22","2007-11-22","CNY","10.6800","11.6800","CNY","40000","CNY","2007-11-08","1.000","2","A","","2021-08-27","","4","广东省","440000","广州市","440100","国营或国有控股","P0301"
"10","002188","*ST 巴士","巴士在线股份有限公司","Bus Online Co., Ltd.","0002","公用事业","K99","其他社会服务业","L72","商务服务业","2006-11-22","2007-11-22","2007-11-22","CNY","9.0700","10.0700","CNY","20000","CNY","2007-11-08","1.000","2","A","","2021-08-27","","4","浙江省","330000","嘉兴市","330400","私营企业","P0306"
"10","002189","中光学","中光学集团股份有限公司","Costar Group Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","1995-04-05","2007-12-03","2007-12-03","CNY","4.1000","5.1000","CNY","50000","CNY","2007-11-15","1.000","2","A","","2021-08-27","","4","河南省","410000","南阳市","411300","国营或国有控股","P0301"
"10","002190","成飞集成","四川成飞集成科技股份有限公司","Sichuan Chengfei Integration Technology Co., Ltd.","0005","工业","C75","交通运输设备制造业","C36","汽车制造业","2000-12-06","2007-12-03","2007-12-03","CNY","8.9000","9.9000","CNY","27000","CNY","2007-11-15","1.000","2","A","","2021-08-27","","4","四川省","510000","成都市","510100","国营或国有控股","P0301"
"10","002191","劲嘉股份","深圳劲嘉集团股份有限公司","Shenzhen Jinjia Group Co., Ltd.","0005","工业","C35","印刷业","C23","印刷和记录媒介复制业","2003-12-16","2007-12-05","2007-12-05","CNY","16.7800","17.7800","CNY","67500","CNY","2007-11-21","1.000","2","A","","2021-08-27","","4","广东省","440000","深圳市","440300","私营企业","P0306"
"10","002192","融捷股份","融捷股份有限公司","Youngy Co., Ltd.","0005","工业","B07","有色金属矿采选业","B09","有色金属矿采选业","1998-08-21","2007-12-05","2007-12-05","CNY","8.2900","9.2900","CNY","15200","CNY","2007-11-21","1.000","2","A","","2021-08-27","","4","广东省","440000","广州市","440100","私营企业","P0306"
"10","002193","如意集团","山东如意毛纺服装集团股份有限公司","Shandong Ruyi Woolen Garment Group Co., Ltd.","0005","工业","C11","纺织业","C17","纺织业","1993-12-28","2007-12-07","2007-12-07","CNY","12.0700","13.0700","CNY","20000","CNY","2007-11-26","1.000","2","A","","2021-08-27","","4","山东省","370000","济宁市","370800","私营企业","P0306"
"10","002194","武汉凡谷","武汉凡谷电子技术股份有限公司","Wuhan Fingu Electronic Technology Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","2002-12-31","2007-12-07","2007-12-07","CNY","20.1000","21.1000","CNY","53800","CNY","2007-11-26","1.000","2","A","","2021-08-27","","4","湖北省","420000","武汉市","420100","私营企业","P0306"
"10","002195","二三四五","上海二三四五网络控股集团股份有限公司","Shanghai 2345 Network Holding Group Co., Ltd.","0002","公用事业","G87","计算机应用服务业","I65","软件和信息技术服务业","2001-07-24","2007-12-12","2007-12-12","CNY","9.4900","10.4900","CNY","14500","CNY","2007-11-30","1.000","2","A","","2021-08-27","","4","上海市","310000","上海市","310000","私营企业","P0306"
